source,elapsed_min,total_free_mb,largest_free_mb,script_heap_mb
Long run stress.txt,74.49240000000003,602,544,209
Long run stress.txt,74.57676666666673,601,544,209
Long run stress.txt,74.66115000000003,594,544,209
Long run stress.txt,74.7455333333334,584,544,209
Long run stress.txt,74.82993333333337,588,544,209
Long run stress.txt,74.91431666666668,598,544,209
Long run stress.txt,74.99870000000004,591,544,209
Long run stress.txt,75.08308333333335,591,544,209
Long run stress.txt,75.16748333333338,584,544,209
Long run stress.txt,75.25185000000002,594,544,209
Long run stress.txt,75.33626666666672,585,544,209
Long run stress.txt,75.42065000000002,593,544,209
Long run stress.txt,75.58938333333336,589,544,209
Long run stress.txt,75.67375000000006,552,509,209
Long run stress.txt,75.75810000000001,550,509,209
Long run stress.txt,75.84293333333335,580,541,209
Long run stress.txt,75.92731666666671,591,544,209
Long run stress.txt,76.09743333333336,589,544,209
Long run stress.txt,76.18180000000005,591,544,209
Long run stress.txt,76.26616666666669,597,544,209
Long run stress.txt,76.35053333333339,619,544,209
Long run stress.txt,76.43491666666668,603,544,209
Long run stress.txt,76.60366666666668,598,544,209
Long run stress.txt,76.77235,598,544,209
Long run stress.txt,76.94105000000006,603,544,209
Long run stress.txt,77.02538333333335,611,544,209
Long run stress.txt,77.19406666666667,620,544,209
Long run stress.txt,77.61578333333334,620,544,209
Long run stress.txt,77.78450000000005,602,544,209
Long run stress.txt,77.95321666666672,617,555,209
Long run stress.txt,78.03755000000001,622,555,209
Long run stress.txt,78.20625,602,555,209
Long run stress.txt,78.45930000000001,602,555,209
Long run stress.txt,78.5448666666667,603,555,209
Long run stress.txt,78.62926666666668,598,555,209
Long run stress.txt,78.79805000000003,597,555,209
Long run stress.txt,78.88246666666667,585,550,209
Long run stress.txt,78.96678333333335,591,552,209
Long run stress.txt,79.05113333333338,603,555,209
Long run stress.txt,79.13553333333336,597,555,209
Long run stress.txt,79.21986666666672,617,544,209
Long run stress.txt,79.30423333333334,615,555,209
Long run stress.txt,79.38860000000004,630,555,209
Long run stress.txt,79.47293333333333,616,555,209
Long run stress.txt,79.55723333333336,628,555,209
Long run stress.txt,79.64160000000005,622,555,209
Long run stress.txt,79.72598333333335,617,555,209
Long run stress.txt,79.81036666666672,612,555,209
Long run stress.txt,79.89475000000002,617,555,209
Long run stress.txt,79.9791333333334,609,555,209
Long run stress.txt,80.06350000000002,621,555,209
Long run stress.txt,80.14788333333338,621,555,209
Long run stress.txt,80.23225000000002,616,555,209
Long run stress.txt,80.31658333333338,622,555,209
Long run stress.txt,80.40098333333336,620,555,209
Long run stress.txt,80.48535000000005,628,555,209
Long run stress.txt,80.73841666666667,672,555,209
Long run stress.txt,80.82273333333336,646,555,209
Long run stress.txt,80.90753333333335,620,555,209
Long run stress.txt,80.99185000000004,617,555,209
Long run stress.txt,81.07741666666668,613,555,209
Long run stress.txt,81.16175000000003,611,555,209
Long run stress.txt,81.24613333333333,620,555,209
Long run stress.txt,81.3304666666667,617,555,209
Long run stress.txt,81.49915000000001,623,555,209
Long run stress.txt,81.58348333333336,618,555,209
Long run stress.txt,81.66788333333334,610,555,209
Long run stress.txt,81.75223333333336,624,555,209
Long run stress.txt,81.8365833333334,613,555,209
Long run stress.txt,81.92093333333335,629,555,209
Long run stress.txt,82.00525000000003,630,555,209
Long run stress.txt,82.0896,619,555,209
Long run stress.txt,82.17391666666668,626,555,209
Long run stress.txt,82.25826666666671,622,555,209
Long run stress.txt,82.34281666666672,615,555,209
Long run stress.txt,82.42718333333336,617,555,209
Long run stress.txt,82.51153333333338,613,555,209
Long run stress.txt,82.59598333333336,593,523,209
Long run stress.txt,82.68038333333334,567,523,209
Long run stress.txt,82.76480000000005,556,523,209
Long run stress.txt,82.84916666666668,580,523,209
Long run stress.txt,82.93358333333339,563,523,209
Long run stress.txt,83.01795000000001,550,512,209
Long run stress.txt,83.10228333333338,540,501,209
Long run stress.txt,83.18666666666668,557,512,209
Long run stress.txt,83.3554,552,512,209
Long run stress.txt,83.43978333333338,557,512,209
Long run stress.txt,83.52420000000002,563,518,209
Long run stress.txt,83.60975000000005,568,518,209
Long run stress.txt,83.77858333333333,563,518,209
Long run stress.txt,83.86296666666671,549,512,209
Long run stress.txt,83.94736666666668,550,512,209
Long run stress.txt,84.03175000000005,547,512,209
Long run stress.txt,84.11615000000002,549,509,209
Long run stress.txt,84.20055000000005,548,515,209
Long run stress.txt,84.28493333333336,542,509,209
Long run stress.txt,84.36933333333339,549,515,209
Long run stress.txt,84.45376666666671,543,508,209
Long run stress.txt,84.53818333333335,539,504,209
Long run stress.txt,84.70700000000004,547,512,209
Long run stress.txt,84.79138333333334,556,515,209
Long run stress.txt,84.87580000000004,548,510,209
Long run stress.txt,84.96018333333335,540,501,209
Long run stress.txt,85.04458333333338,551,507,209
Long run stress.txt,85.21335000000005,555,507,209
Long run stress.txt,85.2977666666667,556,507,209
Long run stress.txt,85.38215,565,507,209
Long run stress.txt,85.46656666666671,569,507,209
Long run stress.txt,85.55096666666668,570,507,209
Long run stress.txt,85.63540000000006,553,507,209
Long run stress.txt,85.7198166666667,564,507,209
Long run stress.txt,85.8885666666667,560,507,209
Long run stress.txt,85.97336666666669,580,523,209
Long run stress.txt,86.05775,573,523,209
Long run stress.txt,86.14326666666669,574,523,209
Long run stress.txt,86.2277,570,523,209
Long run stress.txt,86.31205000000003,580,523,209
Long run stress.txt,86.9024,581,523,209
Long run stress.txt,86.98680000000004,577,523,209
Long run stress.txt,87.07123333333335,544,501,209
Long run stress.txt,87.15560000000005,549,501,209
Long run stress.txt,87.24005000000004,544,501,209
Long run stress.txt,87.32441666666666,539,499,209
Long run stress.txt,87.40883333333338,536,493,209
Long run stress.txt,87.49323333333335,538,493,209
Long run stress.txt,87.57758333333338,539,493,209
Long run stress.txt,87.66203333333335,533,493,209
Long run stress.txt,87.74650000000001,532,493,209
Long run stress.txt,87.83091666666672,542,493,209
Long run stress.txt,87.9153166666667,523,485,209
Long run stress.txt,87.99971666666667,545,493,209
Long run stress.txt,88.08413333333337,528,482,209
Long run stress.txt,88.16856666666669,532,488,209
Long run stress.txt,88.253,536,488,209
Long run stress.txt,88.33746666666671,542,493,209
Long run stress.txt,88.4218666666667,533,493,209
Long run stress.txt,88.50626666666668,546,493,209
Long run stress.txt,88.59061666666669,543,493,209
Long run stress.txt,88.67628333333336,544,493,209
Long run stress.txt,88.76070000000006,546,493,209
Long run stress.txt,88.8450666666667,554,493,209
Long run stress.txt,89.01383333333337,548,493,209
Long run stress.txt,89.09825000000001,543,493,209
Long run stress.txt,89.26701666666668,564,515,209
Long run stress.txt,89.43575000000001,564,515,209
Long run stress.txt,89.52013333333338,570,515,209
Long run stress.txt,89.77318333333339,572,515,209
Long run stress.txt,89.8575666666667,569,523,209
Long run stress.txt,89.94195000000006,575,523,209
Long run stress.txt,90.0263666666667,542,504,209
Long run stress.txt,90.11080000000001,545,499,209
Long run stress.txt,90.19520000000006,551,499,209
Long run stress.txt,90.27960000000003,562,520,209
Long run stress.txt,90.36403333333334,545,504,209
Long run stress.txt,90.44838333333337,548,504,209
Long run stress.txt,90.61713333333337,550,504,209
Long run stress.txt,90.70158333333335,537,496,209
Long run stress.txt,90.78600000000006,556,515,209
Long run stress.txt,90.87038333333336,562,520,209
Long run stress.txt,90.95478333333334,555,509,209
Long run stress.txt,91.12408333333339,549,509,209
Long run stress.txt,91.20971666666671,551,515,209
Long run stress.txt,91.29411666666668,555,509,209
Long run stress.txt,91.54725000000005,568,509,209
Long run stress.txt,91.63161666666669,577,509,209
Long run stress.txt,91.71600000000005,567,509,209
Long run stress.txt,91.80040000000002,566,509,209
Long run stress.txt,91.9691666666667,566,509,209
Long run stress.txt,92.13793333333336,565,509,209
Long run stress.txt,92.22231666666673,570,509,209
Long run stress.txt,92.39106666666673,573,509,209
Long run stress.txt,92.64418333333336,572,509,209
Long run stress.txt,92.8129666666667,572,509,209
Long run stress.txt,92.89733333333334,569,509,209
Long run stress.txt,93.06608333333334,564,509,209
Long run stress.txt,93.15045000000003,572,509,209
Long run stress.txt,93.23478333333338,568,509,209
Long run stress.txt,93.31918333333336,572,509,209
Long run stress.txt,93.48785000000001,573,509,209
Long run stress.txt,93.57223333333337,569,509,209
Long run stress.txt,93.65663333333335,569,509,209
Long run stress.txt,93.74221666666672,570,509,209
Long run stress.txt,93.8266166666667,567,509,209
Long run stress.txt,94.07971666666671,568,509,209
Long run stress.txt,94.16408333333335,569,509,209
Long run stress.txt,94.24841666666671,561,509,209
Long run stress.txt,94.33276666666667,598,523,209
Long run stress.txt,94.4171666666667,589,523,209
Long run stress.txt,94.50153333333334,588,523,209
Long run stress.txt,94.58590000000004,587,523,209
Long run stress.txt,94.6702333333334,586,523,209
Long run stress.txt,94.75458333333336,584,523,209
Long run stress.txt,95.00765000000004,582,523,209
Long run stress.txt,95.09201666666668,564,471,209
Long run stress.txt,95.17635000000003,556,471,209
Long run stress.txt,95.26068333333339,570,515,209
Long run stress.txt,95.34508333333336,541,504,209
Long run stress.txt,95.42956666666669,542,504,209
Long run stress.txt,95.68266666666672,554,515,209
Long run stress.txt,95.93576666666668,556,515,209
Long run stress.txt,96.02015000000004,550,515,209
Long run stress.txt,96.10496666666671,551,515,209
Long run stress.txt,96.18936666666669,504,476,209
Long run stress.txt,96.27505000000001,466,435,209
Long run stress.txt,96.35951666666672,470,429,209
Long run stress.txt,96.52835000000002,483,429,209
Long run stress.txt,96.61281666666667,476,429,209
Long run stress.txt,96.6972166666667,449,413,209
Long run stress.txt,96.78163333333335,504,413,209
Long run stress.txt,96.86598333333338,487,413,209
Long run stress.txt,96.95035000000001,465,413,209
Long run stress.txt,97.03476666666671,461,413,209
Long run stress.txt,97.11915000000002,444,413,209
Long run stress.txt,97.20356666666673,480,413,209
Long run stress.txt,97.28793333333336,481,413,209
Long run stress.txt,97.37235000000001,478,413,209
Long run stress.txt,97.45670000000003,480,413,209
Long run stress.txt,97.54105000000006,481,413,209
Long run stress.txt,97.6254166666667,490,413,209
Long run stress.txt,97.70983333333334,478,413,209
Long run stress.txt,97.79418333333336,486,413,209
Long run stress.txt,97.87865000000002,483,413,209
Long run stress.txt,97.96300000000004,508,413,209
Long run stress.txt,98.04741666666669,499,413,209
Long run stress.txt,98.1317666666667,495,413,209
Long run stress.txt,98.21611666666668,496,413,209
Long run stress.txt,98.30048333333337,498,413,209
Long run stress.txt,98.38488333333335,491,413,209
Long run stress.txt,98.46923333333338,499,413,209
Long run stress.txt,98.55361666666674,500,413,209
Long run stress.txt,98.63798333333337,493,413,209
Long run stress.txt,98.72241666666669,501,413,209
Long run stress.txt,98.80800000000005,494,413,209
Long run stress.txt,98.89233333333335,489,413,209
Long run stress.txt,98.97671666666672,483,413,209
Long run stress.txt,99.14543333333337,484,413,209
Long run stress.txt,99.22976666666666,478,413,209
Long run stress.txt,99.56715000000004,473,413,209
Long run stress.txt,99.65158333333335,486,413,209
Long run stress.txt,99.82033333333335,489,413,209
Long run stress.txt,99.90473333333333,478,413,209
Long run stress.txt,100.24216666666665,502,413,209
Long run stress.txt,100.32656666666675,478,413,209
Long run stress.txt,100.41091666666665,478,413,209
Long run stress.txt,100.57971666666671,447,397,209
Long run stress.txt,100.66418333333337,473,413,209
Long run stress.txt,100.7485333333334,481,413,209
Long run stress.txt,100.83290000000004,477,413,209
Long run stress.txt,100.9172833333334,483,413,209
Long run stress.txt,101.00169999999999,468,413,209
Long run stress.txt,101.08610000000007,469,413,209
Long run stress.txt,101.1709666666667,477,413,209
Long run stress.txt,101.25531666666672,480,413,209
Long run stress.txt,101.34086666666674,481,413,209
Long run stress.txt,101.4253333333334,394,356,209
Long run stress.txt,101.50971666666665,477,413,209
Long run stress.txt,101.59410000000001,479,413,209
Long run stress.txt,101.7629166666667,460,413,209
Long run stress.txt,101.84730000000006,461,413,209
Long run stress.txt,101.93170000000003,465,413,209
Long run stress.txt,102.01611666666673,472,413,209
Long run stress.txt,102.1005166666667,460,413,209
Long run stress.txt,102.18493333333342,443,410,209
Long run stress.txt,102.26936666666673,453,413,209
Long run stress.txt,102.35378333333331,461,413,209
Long run stress.txt,102.43816666666667,453,413,209
Long run stress.txt,102.52253333333331,461,413,209
Long run stress.txt,102.60693333333342,467,413,209
Long run stress.txt,102.69135,472,413,209
Long run stress.txt,102.7757666666667,467,413,209
Long run stress.txt,102.86016666666667,468,413,209
Long run stress.txt,102.94453333333331,464,413,209
Long run stress.txt,103.02895000000002,454,408,209
Long run stress.txt,103.11335,469,408,209
Long run stress.txt,103.19771666666675,472,413,209
Long run stress.txt,103.28213333333333,476,413,209
Long run stress.txt,103.45090000000006,477,413,209
Long run stress.txt,103.53531666666665,483,413,209
Long run stress.txt,103.70405000000004,482,413,209
Long run stress.txt,103.78846666666674,467,413,209
Long run stress.txt,103.87408333333333,477,413,209
Long run stress.txt,103.95850000000003,471,413,209
Long run stress.txt,104.04293333333335,473,413,209
Long run stress.txt,104.12729999999998,467,413,209
Long run stress.txt,104.21173333333341,471,413,209
Long run stress.txt,104.29611666666666,462,413,209
Long run stress.txt,104.46493333333335,464,413,209
Long run stress.txt,104.54936666666666,455,413,209
Long run stress.txt,104.63375000000002,454,413,209
Long run stress.txt,104.71820000000007,460,413,209
Long run stress.txt,104.88693333333335,458,413,209
Long run stress.txt,105.05573333333341,454,413,209
Long run stress.txt,105.14013333333338,456,413,209
Long run stress.txt,105.2245500000001,455,413,209
Long run stress.txt,105.30895000000007,459,413,209
Long run stress.txt,105.47768333333333,458,413,209
Long run stress.txt,105.73086666666664,459,413,209
Long run stress.txt,105.81530000000008,454,408,209
Long run stress.txt,105.89970000000007,448,399,209
Long run stress.txt,105.98411666666665,461,413,209
Long run stress.txt,106.06850000000001,455,408,209
Long run stress.txt,106.32211666666674,454,408,209
Long run stress.txt,106.40768333333338,455,408,209
Long run stress.txt,106.57645,461,408,209
